#sentence,error
i am organizing my notes to show levels of significance by marking the significant information according to its significance,0.19861147
itfeels good to be back to school after five years of working but it also feelsquite weird at the same time,0.68636283
authoritarian could kill the creativity,0.063619025
learning strategieshow to reasonably arrange your study time and entertainment time is a big challenge4,0.43637869
the first thing is although i have studiedfor my premaster degree last year i can not stand some english habit whichmeans i can not complete get involved into uk culture,0.04266009999999998
i like the comfortable and relaxed atmosphere of induction,0.06450916
the most important thing is to help me understand my classmates and make new friends,0.06144917
however this small aspect generally does not enter the entire group of seminars,0.06364325
it takes a lot of time for traveling,0.06361854
once we needed to perform a short drama in class i was surprised to find that their performances were both excellent and they did bring me lots of fun,0.17535830000000002
international business is a novelty course for me,0.06362697
now the varieties of homework are different which make the study interesting but i did the same type of homework in most courses before6,0.22031367
as amatter of fact students who get up at different times will have differentlearning time,0.06361709
compared with guest lecturers from outside the uni lectures were easy to understand in terms of the language for my standard,0.43486382
weijia huang is creative and active,0.06361841
first of all you must have a good understanding of everyone on the team because this is the basis for cooperation with them,0.17552276
i only read something in the textbook before4,0.063631475
i think the attitude and honesty are the most important factor of successful collaborative learning,0.25754078999999996
the lecturers care about students feeling and often ask students sitting behind to confirm if they can hear clearly or not,0.18637997
therefore i not only expect to graduate successfully but also expect to get higher scores,0.31361649999999996
from a lecture to lecture basis the lectures have followed a sensible order where each lecture build on knowledge learned in the previous lectures,0.436381094
however i found that the teaching style is totally different in uk,0.09096734
this does not necessarily mean that each person should complete the same amount of work or same amount of ours,0.10378688999999999
i hope that we can have some challenges in the future group work,0.3803127
law for engineering management is new for me as a course,0.06361952
however in this level i learned that we will have more group activities,0.063662946
people needs to learn to adhere thatpeople can have a better achieve in goals and have better life what we want,0.68018214
tons of background knowledge i haveobserved and learned during the course,0.063617714
teamwork need to convince everyone to target the common dedication,0.18637995400000001
the whole day was thus disrupted,0.06361603
i believein myself that i can do it,0.68227666
in future modules try to use teamwork as much as possible,0.063623935
i should spend a lot of time every day on homework research the expansion of additional knowledge and language skills improvement,0.10862783000000001
if it is not a major principle problem i think it may be good to listen to others,0.0006819699999999762
however every time when i finished the dinner i just want to lie on my bed and play mobile phones or watch youtube videos instead of walking to my desk sit down and start learning,0.11884919999999999
i always finish my notes and then put it aside,0.06362091
so far i am dealingwell with the work given by the different modules,0.41976993
i anticipate we may encounter some problems when we undertake proper group work in the future however as personalities can clash and relying on other people to get things done can sometimes be quite daunting,0.12528074
each one expressed their point of view,0.06361517
for example our supervisor will give us instructive suggestion about our programme works and career in the future the language central is open to public and this will facilitate our international students,0.3281673
his lecture starts with general topicand objectives,0.06361824
in my last degree i just had many practice to do but in york i have to write essays9,0.030905459999999996
my notes helped me to pin point my problems and videos helped me to solve my confusion,0.057054400000000005
at present i think my group members are very thoughtful and have strong executive ability,0.29084423
in order to be more likely to succeed it is also important to ensure that more attention is given to subjects that are found difficult rather than spending all of ones time on those that one finds the easiest as this will mean that one will obtain a more wellrounded knowledge with which to complete assignments,0.12673225999999999
it is worth mentioning that all lectures are relevant for example recently most of classes are involved in how to perform in a presentation,0.2188929
i think the difficult one to achieve is present and review theory evidence and interpretation honestly accurately objectively and without bias which from the raes statement of ethical principles,0.13550738
because i learned many theories in my university i am not sure which situation is belongs to which theory,0.37265247
the main difference is that everyone in the group has strong characteristics nearly everyone has so many great strengths and good leadership,0.22222418
the reasons are complicated but i think one of the primary causes might be the structure and method of teaching completely different from the previous degree that ive done already,0.17159049999999998
sometimes i need to search somewords in dictionary and find out the meaning of words,0.06903924
its easy for me to getcaught up in the trouble of not having to start for example driving acomputer staring at a problem and still have no answer for half an hour,0.165797494
the most helpful is the handbook i can know about what my majors assessment is and i also can know the teaching structure of the engineering management,0.20220496999999998
as to the learning style i think it is more selflearning things than learning things from the lectures,0.15577348000000002
the attributes of these courses mean that we need to read more articles,0.06361666
then i will usein my job when i am going to face with similar problems,0.07908805
for example the thinker oftenindependent thinking has the ability to brainstorm a leader has the abilityto lead a team to victory,0.18620734
however i also found some students would be distracted because of smartphone or something like that,0.10777727000000001
i will pull out all stops,0.06361872
how do you stay focused,0.063618146
every lecture makes it easy for me to understand and the instructor will connect each point in a humorous way to make it easier for me to accept,0.21989614000000002
another way is to let them understand the responsibilityon their shoulder and how bad it is to fail their teammates,0.10487144
during my taught msc i should make sure to keep the knowledge and skills up to date,0.16393405
i think confidence is the most important element to have when a presentation is given,0.16512212
duringtwo months i am more close to the group members because of the group work,0.170102164
if some members have problems they can ask other member for help,0.06362472
in the future study i promise that i will never do anything contrary to the rae ethical principles,0.2670484
theyre not nerds,0.06361674
there are many things to do,0.063617475
i remember in my childhood there was a huge bridge in my hometown established by many engineering managers and workers but the materials and structure of the bridge didnt come up with national standards,0.3184628
in studying my teammates are good at different things like a person is good at accounting which i can learn,0.13412645
so that i think there will be a competition or discussion when we need to choose a group leader,0.22181734
teachers would interact with the classmates,0.06362093
they are kindly to help us and tech us how to be better than before,0.06363656
now i have the confident that i can finish my report assignments with good writing skillsfourthly every question in the exam has the standard answer and seldom can we get the full mark unless our answer is the same as the standard answer,0.09455576999999998
its not too much which might waste some time and make students fell nervous,0.660183385
of course i admit that these inductions give me plenty of help in study life as well as i really need some time to fit into british life,0.12502012
besides i do think the critical thinking is really important our student should be critical to the konwledge we have learnt and always do the independent thinking and studying,0.09149267999999999
knowledge points correspond to background questions,0.06361497
but when i was trying to do some review simple keywords are not so efficient to revive my memories,0.2781884
basicallybecause his objectives sometimes are not clear when he starts his lecturehowever his lectures are not boring because he uses a lot of his skill ofhumor and he teaches us with examples,0.4702684
i was very lucky to be one of the twothe seminar began at 9 amso we booked the flight at 7 ambefore the daybut i was so excited that i slept little that nightand the next morning i woke up late at around 6 oclockit needed 40 minute from my home to airportso i felt very nervousand run out from my home in a hurry,0.03213226999999996
i think it should be the characters of my teammates some of which are so positive and enthusiastic and it makes me feel more confident about our projects in the future,0.30331975
the teacher will ask open questions to arouse students thinking,0.06361876
the most helpful aspect is how to corporate with group members and how to be a leader to support the development of the group,0.035521689999999995
and this kind of evaluation system is very valuable for us to know where we should improve,0.42799563
after receiving cooperative learning tasks team members do not talk or discuss with each other they work alone and do not really participate in the cooperationthis phenomenon often results in unsuccessful cooperationor we dont have enough time to prepare,0.13831082
the lecture flew logically generally but it would be better if the lectuere can review the content of last class at the startsome of the lecturers are humourous such as bidyut and international businese lecturer sorry i do not his nameall lecturers are good in the respect of helping me move from one point to the next,0.43272156
ithink that in this case people need to learn from other culture,0.436380744
there were some discussions and a lot of interactions between speakers and audience,0.063618734
first it should be my parents  support and trust,0.06362053
i think im very lucky with the team i got we are all from different countries from peru china and spain and i think that its going to help and teach us a lot from different cultures,0.26257294
i think their proper eye contact is one of the most valuable things i can learn from them,0.044349009999999994
in the past usually four or more people share one room,0.06361717
i wonder if my skill is not strong enough to support me to take intact note but i gradually realized that some of my friends also couldnt do this thing very well,0.010601760000000016
actually i am worried that i can not integrate into the school life better and faster,0.31733772
first communication is vital to the process of the group work,0.43637935
there are so many things i can learn from observing their delivery such as how to get eyecontact with your audiences how to interact with them,0.32925
therefore there will be insufficient library space at the end of the period,0.06361635
i think the unity is the most essential factors to success in collaborative learning,0.26741809
i just talked about three part of this topic,0.063622445
