#sentence,gold score,actual score
i mean is she supposed to seem joyous when shes talking rodrigo duterte isis the american economy etc think about what youre saying,0.0,0.0033221059
xenostateofmind yesnnmake her smile and be happynshe deserves happiness,0.0,0.003265269
keep smiling,0.0,0.0031114556
ever wake up and instantly feel happy,0.0,0.0031460486
jpodhoretz i still respect you i suppose there is so little to be gleeful about these days so take what you can good for you,0.0,0.0032528378
amstradocpc shittysufanart the single tear is him being joyous that hes deleted the monster that has brought generations of despair,0.0,0.6550398
quoteofthedayrrif you dont do wild things while youre young youll have nothing to smile about when youre oldrrdailyquote quotes,0.0,0.34940663
all the bright places,0.0,0.0032576248
im honored to take on such a role in their joyous day hopefully i dont fuck it up,0.0,0.0038613267
im the reason i smile everyday,0.0,0.0031503253
noorbazzi14 lowkey i want to go just to chirp anna lol but say hi to atkins for me one of my favourite coaches hes smart and caring,0.0,0.003272269
its all about redwine and glee,0.0,0.003138665
its all about redwine and,0.0,0.0032176115
tabstamlyn larahunt1 i will next time ill make sure everything is sparkling clean,0.0,0.003245946
take my kindness for weakness when you acting silly keeping it 100 aint your forté chrisbrown teambreezy,0.0,0.0033070408
take my kindness for weakness when you acting silly keeping it 100 aint your forté breezy chrisbrown teambreezy,0.0,0.003285896
i envy the relentless your cheerful smile aimed at the pouring rain your positive attitude is an art you have continually mastered,0.0,0.0032005422
im moving this weekend amp my sugar daddy will replace it so it is what it is niggas still happy,0.0,0.003231328
anyone who drinks sparkling water is a demon,0.0,0.003179092
modern family never fails to cheer me up especially phil,0.0,0.003264267
smile instagramers selfiebestmeselfiemesmilebestmecameraisgreatemojigridlikeforlikefriendgirlboytattoosfamily6packg,0.0,0.0031632297
authorlb awesome my 9 yr old grandson runs cross country no simon whitfield but still a lot of fun cheering him on,0.0,0.0032543503
18 nmichael carrick as struck the back of the net much to the delight of under pressure man u fanz and mou,0.0,0.0032111332
ruthwalford95 you may be right but since year the bad events begin with b im privately hoping weve got at least cz to go 1st optimism,0.0,0.0031293668
ruthwalford95 you may be right but since year the bad events begin with b im privately hoping weve got at least cz to go 1st,0.0,0.0033450834
ditzkoff jpodhoretz there ’ s not a metaphor in the world that will get at the hilarity of jpod pronouncing on humor,0.0,0.22031692
successful people always have two things on their lips silence nd smile smile to avoid problems nd silence to avoid the problems too,0.0,0.0041987114
in geometry today hannah started crying of laughter because ms canning said pp lol,0.0,0.0031627342
whufchub westhamtransfer thehammers i dont see any reason for optimism at this point just stringing together bad performances,0.0,0.0058391765
yall shabazzs name in my phone is easy breezy beautiful amp i will not apologize,0.0,0.0034116283
during the day jeffprobst is jovial at tribalcouncil hes a different darker fellow still simply but smiles are few survivor,0.0,0.0032479875
it is time for a most joyous celebration,0.0,0.0031419434
filthyfrank my first time watching your vids and i died of laughter keep this up dude,0.0,0.003223721
dumteedum dont think ian knew of pavel he knew about charlie i bet rob will cackle with glee when he heard what has happened thearchers,0.0,0.0033370666
mou is too jovial and trying to impress those players too much no player is bigger than manutd saf wont tolerate all this bs manutd,0.0,0.10979393
your smile is a messenger of your good will,0.0,0.0032124557
imagine if teppu got animated by madhouse tho gtlt,0.0,0.0031938888
im highly animated even though im decomposing,0.0,0.003147427
jk started this week strong and its still going strong optimism,0.0,0.0030902848
jk started this week strong and its still going strong,0.0,0.0032884777
cailamarsai youve had me the whole time watching blackishabc after youve lost your glasses it was hilarious mrbabyboogaloo,0.0,0.0039661936
town is lively something happen,0.0,0.0031603687
so today i un armed my silence my lungs rejoice in freedom my insides had color too a woman counted my jawbone became a razor for free,0.0,0.0032352582
sqlbek my liver is elated that isnt us,0.0,0.0031645559
symmetry is key everything must be aesthetically pleasing as possible that is why i hold you twin pistols deaththekid bot,0.0,0.010681789
oii oiii louistomlinson nthank you for always making me smile my birthday is in 16 days mind following me as a gift x225884,0.0,0.003224071
steeeevie breezy luvvvv,0.0,0.003204178
my timehop literally cracks me up when i see posts from 2 years ago and later,0.0,0.09355201
my timehop literally cracks me up when i see posts from 2 years ago and later hilarious,0.0,0.0034560673
byekandace cant cheer for a jigaboo,0.0,0.0031794123
daveweigel a laurel and hearty handshake,0.0,0.0031859688
bhavnay that i dont mind too much smoother thicker texture makes it more hearty also im glad iced coffee is a thing in the uk now,0.0,0.0034057945
leejarvis10 cant be following u pal hes smiling,0.0,0.0031607747
love to play underlord while listening to cheery anime music,0.0,0.0037504397
its an exhilarating feeling working hard and feeling accomplished whether they notice or not you feel fuking good,0.0,0.4736096
starting at 22 minutes this weeks bestshow4life is straightup paradigm shift level mirth,0.0,0.0031466149
someone teach me how to cheer someone up,0.0,0.0032284
greatdismal bencjacobs and it ’ s gleeful because they ’ re so inspired so convinced they ’ re winning and at last have their strongman,0.0,0.0039423667
avoiding hearty basset hound no time presenttime american the brave ydxef,0.0,0.005490914
alternate reality where poetryfound has a comments section and you can give poems a cheery thumbs up or a disappointed thumbs down,0.0,0.0034018569
thatbritishdude no okay you dont not need to be going out of your way to make sure you are pleasing everyone do what makes you happy,0.0,0.0031937733
and i think some of our most spiritually weighty experiences came counterintuitively and recognized in hindsight in levity and daily grace,0.0,0.457936
thegoatshow gamegrumps now that i have been sucked into this wormhole of hilarity with no escape i can say how weird and accurate this is,0.0,0.0032898597
pdortch7 i make sacrifices to make you happy,0.0,0.003251899
im ever so cheerful,0.0,0.0031870343
markdice agreedso tired of this nonsense soros must be elated,0.0,0.0031191
getquenched16 attempts by western degenerates 2 imply that dprk stoops to levity will be met by devastating nuclear retaliation,0.0,0.003437098
girlfriends cooking me dinner again spag blow it is not to sure if she need my help girlfriends happy,0.0,0.0032275468
girlfriends cooking me dinner again spag blow it is not to sure if she need my help girlfriends,0.0,0.0032661743
hannah this week on survivor find out who is more buoyant gen x or millenials survivor,0.0,0.059079308
could not be happier happy,0.0,0.003148187
could not be happier,0.0,0.003139045
joemrusso happy birthdayyyyyy pretty miss you,0.0,0.00574743
when life shows you have a hundred reasons to cry show it that you have a hundred and one reasons to smile quotes mindconsole,0.0,0.0034263097
a smile can mean a thousand words but it can also hide a thousand problems fact teamfollowback,0.0,0.003237009
gen 821 niv—the lord smelled the pleasing aroma and said in his heart “ never again will i… lifelong depravity,0.0,0.0032228827
such merriment amp laughter from dadwroteaporno at kingsplace amp an instructional powerpoint presentationwell done to all concerned amp thanks,0.0,0.0032250881
but uncle buck is on tho unclebuck hilarious,0.0,0.0053692795
but uncle buck is on tho unclebuck,0.0,0.006729454
every time people push prescription pot prohibitionists rub their hands with glee because u hand them cannabis amp yourself into slavery,0.0,0.013719883
chrisloesch dloesch modern day bookburning without all that awful guilt oh and now with more gleeful social sharing for the ahats,0.0,0.0033087395
you make me happy ethandolan graysondolan,0.0,0.0031981133
ifiwerepresident nmy goal would be for us all to be miserable yet jovial in the co of others u know civil but with realization of self,0.0,0.003252335
learning is key while converting your leaning to someone else is door so when you do both you will open the door of successnnx33 smile,0.0,0.0031865798
learning is key while converting your leaning to someone else is door so when you do both you will open the door of successnn x33,0.0,0.0032250024
iniesta still the one player i idolize from barcaa delight to watch i tell you,0.0,0.003224682
every time i hear jtkantors organ kick in on the new sayswhopodcast i break into the goofiest smile,0.0,0.0032506548
well this is cheery mrrobot,0.0,0.0031808242
gennneral thanks gen love you miss you happy birthday natong duha,0.0,0.0032569654
survivor is back survivormillennialsvsgenx so happy to see you jeffprobst,0.0,0.0032614954
survivor is back survivormillennialsvsgenx so happy to see you jeffprobst happy,0.0,0.003222052
essdotx the jovial and forgiving negro is always pressed upon to act against hisher selfinterest in favor of the oppressor,0.0,0.0031884275
reginaltsquirge you could add a jaunty bownor bells,0.0,0.0044165514
tweet tweet chirp chirp losers,0.0,0.0031487942
be content life is too short smiling,0.0,0.0031405427
be content life is too short,0.0,0.009038467
npagliaro1 thats awesome ps ok what are the odds of that swapping neighborhoods hilarious,0.0,0.0031957515
npagliaro1 thats awesome ps ok what are the odds of that swapping neighborhoods,0.0,0.0031968355
im so excited to see nat tonight and how happy and cheery she is amp then im even more excited for her to get on social media bb18,0.0,0.0031965226
whats the nicest way to tell someone cheerfully whistling outside my apartment door that i will end them should they continue to whistle,0.0,0.01021358
xiankiefer thelincoln book 5 its so sprightly amp fun cuz hed been reinvigorated by the harry potter series im not kidding,0.0,0.042292908
hows it possible to go from cheery earlier to the worst mood possible now,0.0,0.0032768585
3 styles to love now at zales three sparkling styles to love stop by and shop in store today,0.0,0.0032332316
kinda wished i watched mischievous kiss before playful kiss,0.0,0.003194522
accept challenges in life so that you may feel the exhilaration of victory,0.0,0.0031483695
mariamveiszadeh why sick i am rejoicing that it is only half,0.0,0.003215421
tjsotomayor snow pig thats hilarious lmaooo,0.0,0.0032385103
this red sox team is the equivalent of tiger woods in his heyday no mercy,0.0,0.0038711801
wan na always be the reason behind her happiness and ill always keep her smiling no matter what happens,0.0,0.0032369755
did u laugh today laugh hard i hope sowe need laughter now love,0.0,0.0031969063
did u laugh today laugh hard i hope sowe need laughter now smile love,0.0,0.003171172
peregrinator1 i admittedly went into this series thinking wed see the jedi in their heyday not as dysfunctional un peacekeepers in space,0.0,0.43074512
me taking a picture by myself awkward smilenme on picture day awkward smilenconclusion stop smiling npictureday2016 smile ornot,0.0,0.0032418333
wishing the ipswich tigers good luck in their games throughout homecoming week we are cheering you on here at the city office go tigers,0.0,0.003171388
my ukulele bag has fallen apart welll at least my life hasnt yet joysnnquote problemsolving behappy,0.0,0.0032844283
it is so exhilarating taking on the challenge of demonstrating explaining why jamesjoyces ulysses is so endearing amp wonderful,0.0,0.0032112338
yesterday on 21 sept 2016 i installed a new stratagem including audacity by rejoicing at harbour toweri will tenaciously follow up up,0.0,0.0033085495
partydelightsuk its 5679787 can not dm you as we dont follow each other not such a delight party fail letdown,0.0,0.38646737
partydelightsuk its 5679787 can not dm you as we dont follow each other not such a party fail letdown,0.0,0.57287776
be joyful in hope patient in affliction faithful in prayer romans 1212,0.0,0.31493554
wahrbear marinarchy diam0ndsapph1re there is some hilarity in someone who is literally openly antiscience calling others antiscience,0.0,0.0031640008
smoking weed while you watch 12 pull somebody else over is the most joyous thing ever,0.0,0.015106875
and girl i love your perfume theres something bout you,0.0,0.0032187328
and girl i love your perfume theres something bout you breezy,0.0,0.0031939559
watching melissamccarthy in spy shes one of favorite actresses last night i was watching her theboss hilarious i just want to meet her,0.0,0.0032734312
bjerkedanielle funnysayings lol thats hilarious,0.0,0.0033151396
ninaturner mine too with what is happening in country i needed this moment of levity bernblade lisavikingstad,0.0,0.0034277476
manchester united v manchester city happy days efl,0.0,0.0031513833
lostgermain want to have a spar the prince smiles and reaches for his hilt and his icy eyes keep on aaron a playful look in his eyes,0.0,0.0033341385
accept the challenges so that you can feel the exhilaration of victory,0.0,0.0031386279
yes mourinho you really should stop speaking about refs and try cheering up a bit,0.0,0.003206402
thenicebot wsjnordics you make the world a more joyful place thenicebot mpn demilovato,0.0,0.0032682084
sevechambers im elated thank you for your help can i apply to be verified,0.0,0.011309054
the world needs more laughter more love and a little more of you rm drake,0.0,0.017817035
bcwinechat whats the most common method used to make bc sparkling wine,0.0,0.13340037
bcwinechat whats the most common method used to make bc wine,0.0,0.314948
davuuwart this is hilarious,0.0,0.0032677613
kermischocolate i have tried a cheerful upbeat piece in walking through history usually in artydocu types can not find a trace of it,0.0,0.0034573711
not by wrath does one kill but by laughter friedrich nietzsche friedrichnietzsche,0.0,0.0031559356
happiness recipe an open mind laughter a kind heart amp optimism,0.0,0.0030811168
happiness recipe an open mind laughter a kind heart amp,0.0,0.0031785257
zabuhmaid happy birthday sweety sweet 21 hun hope u have a wonderful day and a wondrful joyful year better than the last one luv u,0.0,0.0032445677
im black 43 i read books pu my kids from schoolmy prayer is that u wl lv a long fulfilling joyous peaceful godpleasing life,0.0,0.0040907674
a smile doesnt always mean a person is happy sometimes it simply means they are strong enough to face their own problems,0.0,0.1648944
needed levity hubs i talking of wearetyphoon kyles new solo album my 7 yo says kyleclark she loves ur news show 9news 9news lolz,0.0,0.0034371018
ankitaverma45 honey5991 rejoicing over someones sadness is bad but when karma is cencerned then definitely some people deserve it,0.0,0.10234602
siguemeytesigo happy snapchat manuellynch99 venezuela,0.0,0.003147941
jessicaz00 zrlondon ditto such an amazing atmosphere philippplein cheerleaders stunt londonevents,0.0,0.0031824373
jessicaz00 zrlondon ditto such an amazing atmosphere philippplein cheerleaders stunt londonevents cheer,0.0,0.0031469576
a delight to be at the lane tonight and witness the debuts of some young talent that could be the backbone of our club coys,0.0,0.0033119433
tweetfaver its reaper before he became reaper you can find their stories on the wiki and thru the comics and animated shorts,0.0,0.3495878
remember when joe and quinn had a thing on glee,0.0,0.0031454414
im still laughing bitch took my pillow line glee kurt,0.0,0.0031775944
im still laughing bitch took my pillow line kurt,0.0,0.003254775
nothing lovelier than your great mate sending the most joyful and sweet pic thankyou amy artburstltd xxxx,0.0,0.0032038353
cedricyarbrough we love you hilarious we are looking forward to so much more kudos on the pilot speechlessabc speechless,0.0,0.0031887963
eve izzy and paige cheerfully sing songs together,0.0,0.0032418706
jeffbridg man great job i am more than happy over your success in a short time mom amp dad are smiling from heaven love you bro,0.0,0.003265772
the jovial laughter that trump and his lackeys showed when don king used the n word was a truly bizarre sight,0.0,0.0031478591
raygemini ive got 8 coming back this week its so joyous isnt it haha,0.0,0.0032564625
i just spent 40 on big little sis tomorrow and i am beyond happy about it saw mirth mums,0.0,0.0032115392
i just spent 40 on big little sis tomorrow and i am beyond happy about it saw mums,0.0,0.0032665841
shell be bribing her parents with hearty laughter and giggles loveet,0.0,0.0031518377
harrystyles youre the smile to my face and the beat to my heart thanks for being kind as much as you can be mind following me 96127,0.0,0.0032444187
the most wasteful day is a day without laughter,0.0,0.0032280944
the most wasteful day is a day without,0.0,0.008128557
good morninglets start with a smilenlets enjoy life in a cheerful wayndont worry be happy,0.0,0.0031770058
skiving freshers2016 for a me day nails sunbeds and gym priorities student studentnurse pampered happy,0.0,0.0032547489
skiving freshers2016 for a me day nails sunbeds and gym priorities student studentnurse pampered,0.0,0.0035076402
half past midnight loud banging on our front door been told about new rape cases in edinburgh today nosleep,0.0,0.0032091178
half past midnight loud banging on our front door been told about new rape cases in edinburgh today joyful nosleep,0.0,0.0032077618
matildaswish its great to see matilda so happy in her new chair it will provide her with access to lots of new experiences smiling,0.0,0.0032289363
matildaswish its great to see matilda so happy in her new chair it will provide her with access to lots of new experiences,0.0,0.12475747
pakis are applauding sharifs speechi wonder how many really understood what he saidnthey are very much excited and happy,0.0,0.0032235123
how wonderful to see a show with a token man for once glasgowgirls was uproarious gleeful important amp uplifting go see stratfordeast,0.0,0.0032396428
this night is sparkling dont you let it go im wonderstruck blushing all the way home valeriebot,0.0,0.10554206
only person that could manage to get bright pink lipstick all over my brand new white dress,0.0,0.019522157
life iznt about pleasing each othersnn hell with,0.0,0.003190644
i gave up on the u20 rugby bet on the roosters cheering nrl,0.0,0.0031966716
i gave up on the u20 rugby bet on the roosters nrl,0.0,0.0034236722
dee5479 electro set was pure enjoyment amp exhilarating captivating amp poetic raw exciting,0.0,0.0058011822
sharpened a pencil today havent sharpened once since 1999 exhilarating,0.0,0.0032084472
sharpened a pencil today havent sharpened once since 1999,0.0,0.0032492168
travelanswerman the possibilities r endless becca when u unplug from the matrix stay salty and happy surfing sunset aloha …,0.0,0.0817797
you dont have to feel grateful to be grateful for it is written all things work together for good for those who love god cheerful,0.0,0.009797599
you dont have to feel grateful to be grateful for it is written all things work together for good for those who love god,0.0,0.11516504
all i want to do is to be successful be cheerful and to be happy with dominichussein,0.0,0.0032361932
loving pitch so far pitchonfox globaltv chills smiling,0.0,0.0031320713
loving pitch so far pitchonfox globaltv chills,0.0,0.0031354763
how sad is it that im rejoicing over a 72 collegekills,0.0,0.34748214
banger sit in 2013 reason why we great doings him alias for why we rejoice in he kzfqr,0.0,0.04987169
beautyfulliami that guy in the back of your picture is hilarious,0.0,0.0034858063
literally feels sg to be happy with sam,0.0,0.0031608455
jasperino buoyant sessionsix,0.0,0.0032266565
class is canceled due to a funeral not sure if its appropriate to be happy or sad,0.0,0.71195704
class is canceled due to a funeral not sure if its appropriate to be happy or sad happy,0.0,0.64396995
cscheiwiller cant stop smiling,0.0,0.037336804
the amount of laughter ready to leave my body if united lose is unreal,0.0,0.003209632
whoisthiscaleb you could leap to your feet dramatically plant one foot on the seat of your chair and let out that jaunty tune,0.0,0.0071030296
things that grind my gears people drawing gideon gleeful skinny,0.0,0.0032373518
the book that can start improving your relationship tonight taking you on a journey of fun laughter romance and metaphysics htt…,0.0,0.0032788776
nice idea collect all relevant socialmedia in onebut dont be automatic pls worldsapp chirp appsworld socialmedia danielfeuer merci,0.0,0.0031809993
im so so so excited for usernameregenerated i cant wait i wish i could get a signed copy im so happy for you joesugg,0.0,0.0032291077
its not that the man did not know how to juggle he just didnt have the balls to do itnfunny pun lol hilarious punny,0.0,0.0032621063
its not that the man did not know how to juggle he just didnt have the balls to do itnfunny pun punny lol hilarious,0.0,0.003288757
its not that the man did not know how to juggle he just didnt have the balls to do itnfunny pun punny hilarious lol,0.0,0.0032697953
niggas never changedeven as a kid and a 29 year old in his interviews seems jovial and happy after death of his sisterhe did it,0.0,0.028319746
gets crushes on fictional and animated characters instead if real people,0.0,0.0032617636
missrbberry blainehale kurtstilinski beaconscott11 sstilinski24 i brought sparkling ciderholds it up i know its not much,0.0,0.004977621
best quote from a 7 in german almost happy,0.0,0.003173884
best quote from a 7 in german almost,0.0,0.0031863637
love your new show driverminnie hilarious,0.0,0.003200937
joyannreid i totally understood his point but we need a better messenger and the laughter just pissed me off,0.0,0.0033646561
walterdonovanss mrbridesagain evil rich white men and their fucking cronies in intelligencegovacademia using blithe blacks as fodder,0.0,0.0032955818
rheafraserx took them an awfy long time to spot their goal was disallowed pleasing,0.0,0.0032273084
rheafraserx took them an awfy long time to spot their goal was disallowed,0.0,0.0033729337
proverbs 279 ointment and perfume rejoice the heart so doth the sweetness of a mans friend by hearty counselntruthfmdawnbreak,0.0,0.003237363
we have been a better second half team this season so theres that optimism,0.0,0.003104683
we have been a better second half team this season so theres that,0.0,0.004003573
function in regard to camshaft exhilaration companies cqhshjsi,0.0,0.003106501
close to the end of a revisiontaking this story i love in a new direction has been exhilarating for me endlesspossibilities amwriting,0.0,0.003259413
being in the countryside all day was so pleasing,0.0,0.0031446032
pi6ie i want to achieve to your level of optimism,0.0,0.003129296
come and join in with cakeclubhour tomorrow afternoon from 3pm bizhour chirp,0.0,0.003218837
come and join in with cakeclubhour tomorrow afternoon from 3pm bizhour,0.0,0.0032729283
im always smiling so thats why im always happy,0.0,0.0031504408
barbarasgarden thank you oh so much there are many challenges but much rejoicing,0.0,0.0031605065
something about opening mail is justvery pleasing,0.0,0.0031652302
happy internationaldayofpeace everyone hoping that the world becomes a better place less division more happiness keep smiling,0.0,0.0031493716
yeldarbkered youve got quite the cheery young souls fan,0.0,0.0035060756
b4caferacer i see things in the clouds that others cant see so i can elate,0.0,0.003373418
b4caferacer i see things in the clouds that others cant see so i can,0.0,0.008651767
jmomahony thank you for your support but it was not an attempt at levity,0.0,0.083724596
ahh when my voice gets better ive been asked to play d id be more than happy to do that,0.0,0.0032555498
harrystyles nheart so pure and smilenso bright i love younmore than the numbernof stars at nightnkindly follow me pleasenharryn—90127,0.0,0.003308121
jackevans711 you are the best whiney jerkass heel since iamjerichos heyday in wcw n luchaunderground,0.0,0.0068715326
i took a yr off school and im proud to say i got accepted again yo girl is going to finish,0.0,0.0032693855
i took a yr off school and im proud to say i got accepted again yo girl is going to finish happy,0.0,0.0032303296
its better to be wetter than it is to be dry thanks for the tip val first gbbo hearty guffaw of the week,0.0,0.0032436438
alicereidy more of a hearty italian man myself,0.0,0.0032161102
hearing your parent say theyre proud of you elicits infinite waves of unconceivable glee,0.0,0.0031225495
why bother tweeting poor mens nwhat good does it do if im unable to be cheery i go quiet missed you btw,0.0,0.003445018
the lord thy god in the midst of thee is mighty he will save he will rejoice over thee with joy nzephaniah 317 kjv,0.0,0.012627959
airingoutmyscro nnwell see once youre a few drinks in nna playful wink is passed to him and as they pull up into the small lot of,0.0,0.00330941
omg nol i love u so so much i love ur cheery face and hugs crazymac17,0.0,0.0032057203
squishyjiminie aww thank you im definitely feeling much better today and your messages cheer me up too,0.0,0.0032186434
atrumping hahahahahaha oh gosh you are hilarious a black man trying to keep racism alive get out of here man,0.0,0.0034952722
happiness is a choice life isnt about pleasing everybody aldub62ndweeksary,0.0,0.0031448826
chirp look out for them cars coming from the wesszzz,0.0,0.0032590851
watching driven by food and andrewzimmern going to devon ave to eat nihari makes me gleeful af,0.0,0.0031539537
yeah‼ paul‼ joyous glorious bb18,0.0,0.0033254325
forgot to bring extra boxers to the y so im currently commando at starbucks this is exhilarating i feel more liberated than angelina jolie,0.0,0.0034950376
peaceispossible when both party accept one another and rejoice together after ondogubernov26 jciondokingdom cuttiedove lekibeat,0.0,0.0032162257
brennan cook and breezy should get back together,0.0,0.0032340772
on my way rejoicing to the pulpit park city baptist church surrey bc for midweek service,0.0,0.083587624
good master vernon welcome nephews from bellario nthere is my lord that thou interruptst our merriment,0.0,0.0044970773
luke 114nhe will be a joy and delight to you and many will rejoice because of his birth,0.0,0.0032192953
loving speechlessabc so far just hilarious and driverminnie is wonderful hilarious bravo,0.0,0.0031561926
seangrandillo i beg you never stop smiling you deserve to be happy and to know all the beautiful things that life can offers,0.0,0.0032775104
lbccharlotte just watched you on the great wall hilarious,0.0,0.0032273345
when yall talkin about you know who i dont know who yall talkin bout im on the new shitchuckin up ma deuces kanye breezy,0.0,0.0032246225
when yall talkin about you know who i dont know who yall talkin bout im on the new shitchuckin up ma deuces kanye,0.0,0.0032289699
great to meet brightonchoir mjparanzino tonight what a lively and enthusiastic bunch look forward to working with you again,0.0,0.0032443367
the best part of this day jesus is to snuggle up in your embraceto rest in your arms and know you love me sweetembrace,0.0,0.0032531805
the best part of this day jesus is to snuggle up in your embraceto rest in your arms and know you love me sweetembrace delight,0.0,0.003157068
mrfisher81 just my attempt at levity,0.0,0.0043287985
forgot to thank jusdee and djolder for sharing therealpeelas daymaking happy video,0.0,0.0032532774
lucina thats fantastic when you feel cheery we all feel cheery,0.0,0.0031537488
may the optimism of tomorrow be your foundation for today,0.0,0.0032116286
well that was exhilarating i didnt know you could have goosebumps for 2 hrs 5m straight,0.0,0.0032132082
bluecouture the hilarity of you people not realising that racism is racism regardless of whether one uses choice words is hilarious,0.0,0.005193036
1barkcom thank you for the follow looking forward to your tweets as they look entertaining smile socialmedia,0.0,0.0033976026
