#sentence,error
absolutely yes but for mea chinese student the big problem is we used the totally different language before my only concern about the report and essay things like that i need to write in english im afraid of the grammar and so on,0.651694315
i started my masters and start taking notes on diary then i realized that is not enough because in the uk masters system has report writing and assessments for which i need skills of ms word and i need to strong grip on ms word so i start making notes on ms word and start highlighting with red color so i keep in mind those points while reading slides and lectures and now because of this step in am progressing positively in making my assessment my methods and way of taking notes and organizingnote down things that the instructor says more than oncebe selective don  t take down every single note take down the main points of the lecture or discussionhandwritten notes work best for classes that have to do withon your computer make sure that you have one folder for your notes from each different classkeep all the lecture and slides of that subject in that folder of subjectkeep all the syllabic and handouts for each class in the same place as your notes so that they are easily accessiblebe consistent,0.31059143
my supervision group is greateveryone has different skills which can help us successand i think communication is essential for success,0.37474237499999996
from my point of view the most surprised and helpful part is the supervision group,0.32017622
actually it is a small behaviour due to different reasons but i believe that late is unreasonable and not respect tutors and other students,0.59677578
the teaching and learning styles are very different with my previous studying,0.320265695
i am organizing my notes to show levels of significance by marking the significant information according to its significance,0.33654725500000005
itfeels good to be back to school after five years of working but it also feelsquite weird at the same time,0.07377047000000003
authoritarian could kill the creativity,0.53544906
learning strategieshow to reasonably arrange your study time and entertainment time is a big challenge4,0.29938069
the first thing is although i have studiedfor my premaster degree last year i can not stand some english habit whichmeans i can not complete get involved into uk culture,0.11541401500000004
i like the comfortable and relaxed atmosphere of induction,0.56523783
the most important thing is to help me understand my classmates and make new friends,0.605984665
however this small aspect generally does not enter the entire group of seminars,0.54529613
it takes a lot of time for traveling,0.544564615
once we needed to perform a short drama in class i was surprised to find that their performances were both excellent and they did bring me lots of fun,0.15477567999999997
international business is a novelty course for me,0.28579953999999996
now the varieties of homework are different which make the study interesting but i did the same type of homework in most courses before6,0.32810684999999995
as amatter of fact students who get up at different times will have differentlearning time,0.555499555
compared with guest lecturers from outside the uni lectures were easy to understand in terms of the language for my standard,0.06814071
weijia huang is creative and active,0.283891955
first of all you must have a good understanding of everyone on the team because this is the basis for cooperation with them,0.58419357
i only read something in the textbook before4,0.29121239
i think the attitude and honesty are the most important factor of successful collaborative learning,0.61516805
the lecturers care about students feeling and often ask students sitting behind to confirm if they can hear clearly or not,0.17998826999999995
therefore i not only expect to graduate successfully but also expect to get higher scores,0.59906985
from a lecture to lecture basis the lectures have followed a sensible order where each lecture build on knowledge learned in the previous lectures,0.17033332499999998
however i found that the teaching style is totally different in uk,0.05141037699999995
this does not necessarily mean that each person should complete the same amount of work or same amount of ours,0.5619868375
i hope that we can have some challenges in the future group work,0.585683065
law for engineering management is new for me as a course,0.534745775
however in this level i learned that we will have more group activities,0.32334695
people needs to learn to adhere thatpeople can have a better achieve in goals and have better life what we want,0.584915815
tons of background knowledge i haveobserved and learned during the course,0.04329775999999996
teamwork need to convince everyone to target the common dedication,0.5457226225
the whole day was thus disrupted,0.21609219000000002
i believein myself that i can do it,0.56445245
in future modules try to use teamwork as much as possible,0.55044593
i should spend a lot of time every day on homework research the expansion of additional knowledge and language skills improvement,0.59305597
if it is not a major principle problem i think it may be good to listen to others,0.5870105999999999
however every time when i finished the dinner i just want to lie on my bed and play mobile phones or watch youtube videos instead of walking to my desk sit down and start learning,0.65259309
i always finish my notes and then put it aside,0.30830003699999997
so far i am dealingwell with the work given by the different modules,0.32518940500000004
i anticipate we may encounter some problems when we undertake proper group work in the future however as personalities can clash and relying on other people to get things done can sometimes be quite daunting,0.64594862
each one expressed their point of view,0.03390361750000004
for example our supervisor will give us instructive suggestion about our programme works and career in the future the language central is open to public and this will facilitate our international students,0.63515112
his lecture starts with general topicand objectives,0.28633706999999997
in my last degree i just had many practice to do but in york i have to write essays9,0.35333373999999995
my notes helped me to pin point my problems and videos helped me to solve my confusion,0.11250280000000001
at present i think my group members are very thoughtful and have strong executive ability,0.60377193
in order to be more likely to succeed it is also important to ensure that more attention is given to subjects that are found difficult rather than spending all of ones time on those that one finds the easiest as this will mean that one will obtain a more wellrounded knowledge with which to complete assignments,0.6424015750000001
it is worth mentioning that all lectures are relevant for example recently most of classes are involved in how to perform in a presentation,0.07383525000000002
i think the difficult one to achieve is present and review theory evidence and interpretation honestly accurately objectively and without bias which from the raes statement of ethical principles,0.6128302
because i learned many theories in my university i am not sure which situation is belongs to which theory,0.101664125
the main difference is that everyone in the group has strong characteristics nearly everyone has so many great strengths and good leadership,0.36848318
the reasons are complicated but i think one of the primary causes might be the structure and method of teaching completely different from the previous degree that ive done already,0.367214115
sometimes i need to search somewords in dictionary and find out the meaning of words,0.045221273000000006
its easy for me to getcaught up in the trouble of not having to start for example driving acomputer staring at a problem and still have no answer for half an hour,0.14931720000000004
the most helpful is the handbook i can know about what my majors assessment is and i also can know the teaching structure of the engineering management,0.6367785
as to the learning style i think it is more selflearning things than learning things from the lectures,0.34741940000000004
the attributes of these courses mean that we need to read more articles,0.54881308
then i will usein my job when i am going to face with similar problems,0.59537559
for example the thinker oftenindependent thinking has the ability to brainstorm a leader has the abilityto lead a team to victory,0.595136925
however i also found some students would be distracted because of smartphone or something like that,0.18384998499999994
i will pull out all stops,0.54175702
how do you stay focused,0.5376149100000001
every lecture makes it easy for me to understand and the instructor will connect each point in a humorous way to make it easier for me to accept,0.10526205
another way is to let them understand the responsibilityon their shoulder and how bad it is to fail their teammates,0.5922288
during my taught msc i should make sure to keep the knowledge and skills up to date,0.58469069
i think confidence is the most important element to have when a presentation is given,0.577174065
duringtwo months i am more close to the group members because of the group work,0.5739967
if some members have problems they can ask other member for help,0.29015457499999997
in the future study i promise that i will never do anything contrary to the rae ethical principles,0.577474745
theyre not nerds,0.53437668
there are many things to do,0.535972735
i remember in my childhood there was a huge bridge in my hometown established by many engineering managers and workers but the materials and structure of the bridge didnt come up with national standards,0.15515381000000006
in studying my teammates are good at different things like a person is good at accounting which i can learn,0.360066145
so that i think there will be a competition or discussion when we need to choose a group leader,0.599430995
teachers would interact with the classmates,0.04272939500000006
they are kindly to help us and tech us how to be better than before,0.31454094
now i have the confident that i can finish my report assignments with good writing skillsfourthly every question in the exam has the standard answer and seldom can we get the full mark unless our answer is the same as the standard answer,0.39625469
its not too much which might waste some time and make students fell nervous,0.556486355
of course i admit that these inductions give me plenty of help in study life as well as i really need some time to fit into british life,0.36007000499999997
besides i do think the critical thinking is really important our student should be critical to the konwledge we have learnt and always do the independent thinking and studying,0.64219664
knowledge points correspond to background questions,0.53516382
but when i was trying to do some review simple keywords are not so efficient to revive my memories,0.353131985
basicallybecause his objectives sometimes are not clear when he starts his lecturehowever his lectures are not boring because he uses a lot of his skill ofhumor and he teaches us with examples,0.13774889
i was very lucky to be one of the twothe seminar began at 9 amso we booked the flight at 7 ambefore the daybut i was so excited that i slept little that nightand the next morning i woke up late at around 6 oclockit needed 40 minute from my home to airportso i felt very nervousand run out from my home in a hurry,0.06513513500000001
i think it should be the characters of my teammates some of which are so positive and enthusiastic and it makes me feel more confident about our projects in the future,0.41067736
the teacher will ask open questions to arouse students thinking,0.04906487500000001
the most helpful aspect is how to corporate with group members and how to be a leader to support the development of the group,0.5923903150000001
and this kind of evaluation system is very valuable for us to know where we should improve,0.59074711
after receiving cooperative learning tasks team members do not talk or discuss with each other they work alone and do not really participate in the cooperationthis phenomenon often results in unsuccessful cooperationor we dont have enough time to prepare,0.06988238000000002
the lecture flew logically generally but it would be better if the lectuere can review the content of last class at the startsome of the lecturers are humourous such as bidyut and international businese lecturer sorry i do not his nameall lecturers are good in the respect of helping me move from one point to the next,0.08714054999999998
ithink that in this case people need to learn from other culture,0.539580647
there were some discussions and a lot of interactions between speakers and audience,0.30594640250000005
first it should be my parents  support and trust,0.53659758
i think im very lucky with the team i got we are all from different countries from peru china and spain and i think that its going to help and teach us a lot from different cultures,0.67993012
i think their proper eye contact is one of the most valuable things i can learn from them,0.615726755
in the past usually four or more people share one room,0.04476665499999999
i wonder if my skill is not strong enough to support me to take intact note but i gradually realized that some of my friends also couldnt do this thing very well,0.18082493499999996
actually i am worried that i can not integrate into the school life better and faster,0.12968309
first communication is vital to the process of the group work,0.541262025
there are so many things i can learn from observing their delivery such as how to get eyecontact with your audiences how to interact with them,0.621270575
therefore there will be insufficient library space at the end of the period,0.53664673
i think the unity is the most essential factors to success in collaborative learning,0.61037913
i just talked about three part of this topic,0.06011665499999996
