#sentence,error
for example our supervisor will give us instructive suggestion about our programme works and career in the future the language central is open to public and this will facilitate our international students,0.643747435
his lecture starts with general topicand objectives,0.28379353500000004
in my last degree i just had many practice to do but in york i have to write essays9,0.47822937499999996
my notes helped me to pin point my problems and videos helped me to solve my confusion,0.02343890000000004
at present i think my group members are very thoughtful and have strong executive ability,0.74212034
in order to be more likely to succeed it is also important to ensure that more attention is given to subjects that are found difficult rather than spending all of ones time on those that one finds the easiest as this will mean that one will obtain a more wellrounded knowledge with which to complete assignments,0.6946382799999999
it is worth mentioning that all lectures are relevant for example recently most of classes are involved in how to perform in a presentation,0.07754262499999998
i think the difficult one to achieve is present and review theory evidence and interpretation honestly accurately objectively and without bias which from the raes statement of ethical principles,0.7513369999999999
because i learned many theories in my university i am not sure which situation is belongs to which theory,0.23416539999999997
the main difference is that everyone in the group has strong characteristics nearly everyone has so many great strengths and good leadership,0.35533534
the reasons are complicated but i think one of the primary causes might be the structure and method of teaching completely different from the previous degree that ive done already,0.50548208
sometimes i need to search somewords in dictionary and find out the meaning of words,0.20073564999999993
its easy for me to getcaught up in the trouble of not having to start for example driving acomputer staring at a problem and still have no answer for half an hour,0.10787409999999997
the most helpful is the handbook i can know about what my majors assessment is and i also can know the teaching structure of the engineering management,0.72255592
as to the learning style i think it is more selflearning things than learning things from the lectures,0.44558469999999994
the attributes of these courses mean that we need to read more articles,0.595109655
then i will usein my job when i am going to face with similar problems,0.758104475
for example the thinker oftenindependent thinking has the ability to brainstorm a leader has the abilityto lead a team to victory,0.547568463
however i also found some students would be distracted because of smartphone or something like that,0.019529165000000015
i will pull out all stops,0.70837851
how do you stay focused,0.537557455
every lecture makes it easy for me to understand and the instructor will connect each point in a humorous way to make it easier for me to accept,0.0002335500000000268
another way is to let them understand the responsibilityon their shoulder and how bad it is to fail their teammates,0.5773644
during my taught msc i should make sure to keep the knowledge and skills up to date,0.71422035
i think confidence is the most important element to have when a presentation is given,0.705839635
duringtwo months i am more close to the group members because of the group work,0.72449835
if some members have problems they can ask other member for help,0.37424396000000004
in the future study i promise that i will never do anything contrary to the rae ethical principles,0.74781941
theyre not nerds,0.57968834
there are many things to do,0.53673637
i remember in my childhood there was a huge bridge in my hometown established by many engineering managers and workers but the materials and structure of the bridge didnt come up with national standards,0.253032625
in studying my teammates are good at different things like a person is good at accounting which i can learn,0.450540885
so that i think there will be a competition or discussion when we need to choose a group leader,0.776278
teachers would interact with the classmates,0.06823970000000001
they are kindly to help us and tech us how to be better than before,0.34477047000000005
now i have the confident that i can finish my report assignments with good writing skillsfourthly every question in the exam has the standard answer and seldom can we get the full mark unless our answer is the same as the standard answer,0.51232005
its not too much which might waste some time and make students fell nervous,0.593477555
of course i admit that these inductions give me plenty of help in study life as well as i really need some time to fit into british life,0.49629294999999995
besides i do think the critical thinking is really important our student should be critical to the konwledge we have learnt and always do the independent thinking and studying,0.73848769
knowledge points correspond to background questions,0.51758191
but when i was trying to do some review simple keywords are not so efficient to revive my memories,0.479691
basicallybecause his objectives sometimes are not clear when he starts his lecturehowever his lectures are not boring because he uses a lot of his skill ofhumor and he teaches us with examples,0.14699945000000003
i was very lucky to be one of the twothe seminar began at 9 amso we booked the flight at 7 ambefore the daybut i was so excited that i slept little that nightand the next morning i woke up late at around 6 oclockit needed 40 minute from my home to airportso i felt very nervousand run out from my home in a hurry,0.03652410000000006
i think it should be the characters of my teammates some of which are so positive and enthusiastic and it makes me feel more confident about our projects in the future,0.49388033
the teacher will ask open questions to arouse students thinking,0.055782437500000004
the most helpful aspect is how to corporate with group members and how to be a leader to support the development of the group,0.546195157
and this kind of evaluation system is very valuable for us to know where we should improve,0.573498555
after receiving cooperative learning tasks team members do not talk or discuss with each other they work alone and do not really participate in the cooperationthis phenomenon often results in unsuccessful cooperationor we dont have enough time to prepare,0.02967200000000003
the lecture flew logically generally but it would be better if the lectuere can review the content of last class at the startsome of the lecturers are humourous such as bidyut and international businese lecturer sorry i do not his nameall lecturers are good in the respect of helping me move from one point to the next,0.010662850000000001
ithink that in this case people need to learn from other culture,0.5877590699999999
there were some discussions and a lot of interactions between speakers and audience,0.3060982
first it should be my parents  support and trust,0.537048787
i think im very lucky with the team i got we are all from different countries from peru china and spain and i think that its going to help and teach us a lot from different cultures,0.7628947500000001
i think their proper eye contact is one of the most valuable things i can learn from them,0.7065613
in the past usually four or more people share one room,0.022383326499999967
i wonder if my skill is not strong enough to support me to take intact note but i gradually realized that some of my friends also couldnt do this thing very well,0.27369375000000007
actually i am worried that i can not integrate into the school life better and faster,0.27734155000000005
first communication is vital to the process of the group work,0.5206310115
there are so many things i can learn from observing their delivery such as how to get eyecontact with your audiences how to interact with them,0.70855196
therefore there will be insufficient library space at the end of the period,0.549573365
i think the unity is the most essential factors to success in collaborative learning,0.7051895699999999
i just talked about three part of this topic,0.18630832499999994
