#sentence,error
so that i think there will be a competition or discussion when we need to choose a group leader,0.09463808729964161
teachers would interact with the classmates,0.0591675802925769
they are kindly to help us and tech us how to be better than before,0.0022090996411235986
now i have the confident that i can finish my report assignments with good writing skillsfourthly every question in the exam has the standard answer and seldom can we get the full mark unless our answer is the same as the standard answer,0.06710304789135359
its not too much which might waste some time and make students fell nervous,0.02358579356828891
of course i admit that these inductions give me plenty of help in study life as well as i really need some time to fit into british life,0.050577063852902525
besides i do think the critical thinking is really important our student should be critical to the konwledge we have learnt and always do the independent thinking and studying,0.007422149873609991
knowledge points correspond to background questions,0.0188323995088161
but when i was trying to do some review simple keywords are not so efficient to revive my memories,0.050832721140876905
basicallybecause his objectives sometimes are not clear when he starts his lecturehowever his lectures are not boring because he uses a lot of his skill ofhumor and he teaches us with examples,0.03711398397000999
i was very lucky to be one of the twothe seminar began at 9 amso we booked the flight at 7 ambefore the daybut i was so excited that i slept little that nightand the next morning i woke up late at around 6 oclockit needed 40 minute from my home to airportso i felt very nervousand run out from my home in a hurry,0.07517780905191841
i think it should be the characters of my teammates some of which are so positive and enthusiastic and it makes me feel more confident about our projects in the future,0.002982279405062497
the teacher will ask open questions to arouse students thinking,0.06507932634225001
the most helpful aspect is how to corporate with group members and how to be a leader to support the development of the group,0.10433844473374439
and this kind of evaluation system is very valuable for us to know where we should improve,0.06934311022863998
after receiving cooperative learning tasks team members do not talk or discuss with each other they work alone and do not really participate in the cooperationthis phenomenon often results in unsuccessful cooperationor we dont have enough time to prepare,0.0002283362766399994
the lecture flew logically generally but it would be better if the lectuere can review the content of last class at the startsome of the lecturers are humourous such as bidyut and international businese lecturer sorry i do not his nameall lecturers are good in the respect of helping me move from one point to the next,0.059480205398209605
ithink that in this case people need to learn from other culture,0.29663146603654555
there were some discussions and a lot of interactions between speakers and audience,0.0194620774929025
first it should be my parents  support and trust,0.1091944465643889
i think im very lucky with the team i got we are all from different countries from peru china and spain and i think that its going to help and teach us a lot from different cultures,0.039752328573619586
i think their proper eye contact is one of the most valuable things i can learn from them,0.0013082761340099988
in the past usually four or more people share one room,0.012714799558406403
i wonder if my skill is not strong enough to support me to take intact note but i gradually realized that some of my friends also couldnt do this thing very well,0.005626687626562496
actually i am worried that i can not integrate into the school life better and faster,0.015124916675559992
first communication is vital to the process of the group work,0.2750244859471729
there are so many things i can learn from observing their delivery such as how to get eyecontact with your audiences how to interact with them,0.0638462525409856
therefore there will be insufficient library space at the end of the period,0.0063663435649969
i think the unity is the most essential factors to success in collaborative learning,0.04047333606961959
i just talked about three part of this topic,0.023143162661712898
